"state","puma2k","puma12","stab","PUMAname","PUMA2kName","pop10","afact"
"FIPS state","puma2k","puma12","State Postal Code","PUMA12 Name","PUMA 2K Name","Total Pop, 2010 census","puma2k to puma12 alloc factor"
"06","02202","07502","CA","San Francisco County (North & East)--North Beach & Chinatown","0602202",107027,1 
"06","02203","07503","CA","San Francisco County (Central)--South of Market & Potrero","0602203",129066,1 
"06","02204","07504","CA","San Francisco County (Central)--Inner Mission & Castro","0602204",106640,1 
"06","02205","07505","CA","San Francisco County (Central)--Sunset District (North)","0602205",105336,1 
"06","02206","07506","CA","San Francisco County (South Central)--Sunset District (South)","0602206",110830,1 
"06","02207","07507","CA","San Francisco County (South Central)--Bayview & Hunters Point","0602207",109400,1 
"06","02301","08101","CA","San Mateo County (North Central)--Daly City, Pacifica Cities & Colma Town","0602301",137229,1 
"06","02301","08102","CA","San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities","0602301",4,0 
"06","02302","08101","CA","San Mateo County (North Central)--Daly City, Pacifica Cities & Colma Town","0602302",68,0.001 
"06","02302","08102","CA","San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities","0602302",117376,0.999 
"06","02302","08103","CA","San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities","0602302",32,0 
"06","02303","08103","CA","San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities","0602303",104209,1 
"06","02304","08103","CA","San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities","0602304",17,0 
"06","02304","08104","CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities","0602304",118633,1 
"06","02305","08104","CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities","0602305",71,0.001 
"06","02305","08105","CA","San Mateo County (East Central)--Redwood City, San Carlos & Belmont Cities","0602305",127245,0.999 
"06","02306","08106","CA","San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town","0602306",113567,1 
"06","02401","00101","CA","Alameda County (North)--Berkeley & Albany Cities","0602401",131119,1 
"06","02402","00102","CA","Alameda County (Northwest)--Oakland (Northwest) & Emeryville Cities","0602402",158091,1 
"06","02403","00103","CA","Alameda County (Northeast)--Oakland (East) & Piedmont Cities","0602403",125220,1 
"06","02404","00104","CA","Alameda County (North Central)--Oakland City (South Central)","0602404",124571,1 
"06","02404","00105","CA","Alameda County (West)--San Leandro, Alameda & Oakland (Southwest) Cities","0602404",1,0 
"06","02405","00104","CA","Alameda County (North Central)--Oakland City (South Central)","0602405",37,0 
"06","02405","00105","CA","Alameda County (West)--San Leandro, Alameda & Oakland (Southwest) Cities","0602405",163533,1 
"06","02406","00103","CA","Alameda County (Northeast)--Oakland (East) & Piedmont Cities","0602406",9,0 
"06","02406","00106","CA","Alameda County (North Central)--Castro Valley, San Lorenzo & Ashland","0602406",134752,1 
"06","02407","00107","CA","Alameda County (Central)--Hayward City","0602407",145655,1 
"06","02408","00108","CA","Alameda County (Southwest)--Union City, Newark & Fremont (West) Cities","0602408",135402,1 
"06","02409","00109","CA","Alameda County (South Central)--Fremont City (East)","0602409",189764,1 
"06","02410","00110","CA","Alameda County (East)--Livermore, Pleasanton & Dublin Cities","0602410",202117,1 
"06","02500","09901","CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities","0602500",108,0.001 
"06","02500","09902","CA","Stanislaus County (Central)--Modesto City (West)","0602500",96138,0.476 
"06","02500","09903","CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities","0602500",270,0.001 
"06","02500","09904","CA","Stanislaus County (Central)--Modesto City (East)","0602500",105380,0.522 
"06","02601","09901","CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities","0602601",58687,0.355 
"06","02601","09902","CA","Stanislaus County (Central)--Modesto City (West)","0602601",11746,0.071 
"06","02601","09903","CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities","0602601",94830,0.574 
"06","02602","09901","CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities","0602602",54762,0.372 
"06","02602","09902","CA","Stanislaus County (Central)--Modesto City (West)","0602602",10564,0.072 
"06","02602","09903","CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities","0602602",79019,0.536 
"06","02602","09904","CA","Stanislaus County (Central)--Modesto City (East)","0602602",2949,0.02 
"06","02701","08501","CA","Santa Clara County (Northwest)--Mountain View, Palo Alto & Los Altos Cities","0602701",195320,1 
"06","02702","08502","CA","Santa Clara County (Northwest)--Sunnyvale & San Jose (North) Cities","0602702",144475,1 
"06","02703","08502","CA","Santa Clara County (Northwest)--Sunnyvale & San Jose (North) Cities","0602703",2144,0.017 
"06","02703","08503","CA","Santa Clara County (Northwest)--San Jose (Northwest) & Santa Clara Cities","0602703",126534,0.983 
"06","02704","08504","CA","Santa Clara County (North Central)--Milpitas & San Jose (Northeast) Cities","0602704",128989,1 
"06","02705","08505","CA","Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock","0602705",106040,1 
"06","02706","08506","CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities","0602706",110301,0.964 
"06","02706","08512","CA","Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley)","0602706",4172,0.036 
"06","02707","08507","CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town","0602707",132926,1 
"06","02708","08503","CA","Santa Clara County (Northwest)--San Jose (Northwest) & Santa Clara Cities","0602708",3741,0.029 
"06","02708","08508","CA","Santa Clara County (Central)--San Jose (West Central) & Campbell Cities","0602708",126575,0.971 
"06","02709","08509","CA","Santa Clara County (Central)--San Jose City (Northwest)","0602709",121804,1 
"06","02710","08508","CA","Santa Clara County (Central)--San Jose (West Central) & Campbell Cities","0602710",6847,0.044 
"06","02710","08510","CA","Santa Clara County (Central)--San Jose City (Central)","0602710",150464,0.956 
"06","02711","08507","CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town","0602711",3629,0.035 
"06","02711","08511","CA","Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park","0602711",100137,0.965 
"06","02712","08511","CA","Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park","0602712",4085,0.039 
"06","02712","08512","CA","Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley)","0602712",101227,0.961 
"06","02713","08513","CA","Santa Clara County (Central)--San Jose City (Southeast/Evergreen)","0602713",108883,0.937 
"06","02713","08514","CA","Santa Clara County (Central)--San Jose City (East Central/East Valley)","0602713",7264,0.063 
"06","02714","08514","CA","Santa Clara County (Central)--San Jose City (East Central/East Valley)","0602714",96085,1 
"06","02801","08701","CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities","0602801",10422,0.082 
"06","02801","08702","CA","Santa Cruz County (South & Coastal)--Santa Cruz City","0602801",116490,0.918 
"06","02802","08701","CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities","0602802",131527,0.971 
"06","02802","08702","CA","Santa Cruz County (South & Coastal)--Santa Cruz City","0602802",3943,0.029 
"06","02900","05302","CA","Monterey County (Northeast)--Salinas City","0602900",148111,1 
"06","03001","05301","CA","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities","0603001",122921,1 
"06","03001","05302","CA","Monterey County (Northeast)--Salinas City","0603001",2,0 
"06","03002","05301","CA","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities","0603002",52046,0.261 
"06","03002","05302","CA","Monterey County (Northeast)--Salinas City","0603002",15090,0.076 
"06","03002","05303","CA","Monterey (South & East) & San Benito Counties","0603002",132156,0.663 
"06","03100","04701","CA","Merced County (West & South)--Los Banos & Livingston Cities","0603100",104190,0.408 
"06","03100","04702","CA","Merced County (Northeast)--Merced & Atwater Cities","0603100",151176,0.592 
"06","03200","03900","CA","Madera County--Madera City","0603200",150865,1 
"06","03301","01901","CA","Fresno County (West)--Selma, Kerman & Coalinga Cities","0603301",42,0 
"06","03301","01903","CA","Fresno County (Central)--Fresno City (East Central)","0603301",84234,0.257 
"06","03301","01904","CA","Fresno County (Central)--Fresno City (Southwest)","0603301",149345,0.455 
"06","03301","01905","CA","Fresno County (Central)--Fresno City (Southeast)","0603301",93459,0.285 
"06","03301","01906","CA","Fresno County (Central)--Clovis City","0603301",1073,0.003 
"06","03302","01902","CA","Fresno County (North Central)--Fresno City (North)","0603302",150213,1 
"06","03401","01901","CA","Fresno County (West)--Selma, Kerman & Coalinga Cities","0603401",144682,0.888 
"06","03401","01902","CA","Fresno County (North Central)--Fresno City (North)","0603401",2410,0.015 
"06","03401","01904","CA","Fresno County (Central)--Fresno City (Southwest)","0603401",15356,0.094 
"06","03401","04701","CA","Merced County (West & South)--Los Banos & Livingston Cities","0603401",427,0.003 
"06","03402","01902","CA","Fresno County (North Central)--Fresno City (North)","0603402",21026,0.073 
"06","03402","01903","CA","Fresno County (Central)--Fresno City (East Central)","0603402",17646,0.061 
"06","03402","01904","CA","Fresno County (Central)--Fresno City (Southwest)","0603402",5439,0.019 
"06","03402","01905","CA","Fresno County (Central)--Fresno City (Southeast)","0603402",14718,0.051 
"06","03402","01906","CA","Fresno County (Central)--Clovis City","0603402",101569,0.351 
"06","03402","01907","CA","Fresno County (East)--Sanger, Reedley & Parlier Cities","0603402",129238,0.446 
"06","03501","10701","CA","Tulare County (Northwest)--Visalia City","0603501",135978,1 
"06","03502","10702","CA","Tulare County (West Central)--Tulare & Porterville Cities","0603502",143634,1 
"06","03503","10702","CA","Tulare County (West Central)--Tulare & Porterville Cities","0603503",5847,0.036 
"06","03503","10703","CA","Tulare County (Outside Visalia, Tulare & Porterville Cities)","0603503",156720,0.964 
"06","03600","03100","CA","Kings County--Hanford City","0603600",152982,1 
"06","03701","07901","CA","San Luis Obispo County (West)--Coastal Region","0603701",35518,0.275 
"06","03701","07902","CA","San Luis Obispo County (East)--Inland Region","0603701",93672,0.725 
"06","03702","07901","CA","San Luis Obispo County (West)--Coastal Region","0603702",127531,0.908 
"06","03702","07902","CA","San Luis Obispo County (East)--Inland Region","0603702",12916,0.092 
"06","03800","02901","CA","Kern County (West)--Delano, Wasco & Shafter Cities","0603800",10363,0.031 
"06","03800","02902","CA","Kern County (Central)--Bakersfield City (West)","0603800",173696,0.527 
"06","03800","02903","CA","Kern County (Central)--Bakersfield City (Northeast)","0603800",88019,0.267 
"06","03800","02904","CA","Kern County (Central)--Bakersfield City (Southeast)","0603800",57629,0.175 
"06","03800","02905","CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities","0603800",143,0 
"06","03901","02901","CA","Kern County (West)--Delano, Wasco & Shafter Cities","0603901",154390,1 
"06","03902","02904","CA","Kern County (Central)--Bakersfield City (Southeast)","0603902",20585,0.119 
"06","03902","02905","CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities","0603902",152249,0.881 
"06","03903","02901","CA","Kern County (West)--Delano, Wasco & Shafter Cities","0603903",25209,0.138 
"06","03903","02902","CA","Kern County (Central)--Bakersfield City (West)","0603903",26674,0.146 
"06","03903","02903","CA","Kern County (Central)--Bakersfield City (Northeast)","0603903",67125,0.368 
"06","03903","02904","CA","Kern County (Central)--Bakersfield City (Southeast)","0603903",29636,0.162 
"06","03903","02905","CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities","0603903",33896,0.186 
"06","04000","07112","CA","San Bernardino County (Southwest)--Upland & Montclair Cities","0604000",17,0 
"06","04000","07113","CA","San Bernardino County (Southwest)--Ontario City","0604000",162034,0.988 
"06","04000","07114","CA","San Bernardino County (Southwest)--Chino & Chino Hills Cities","0604000",1873,0.011 
"06","04100","07104","CA","San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City","0604100",115,0.001 
"06","04100","07111","CA","San Bernardino County (Southwest)--Rancho Cucamonga City","0604100",160979,0.999 
"06","04200","07104","CA","San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City","0604200",142,0.001 
"06","04200","07109","CA","San Bernardino County (Southwest)--Rialto City","0604200",9327,0.053 
"06","04200","07110","CA","San Bernardino County (Southwest)--Fontana City (East)","0604200",80273,0.457 
"06","04200","07115","CA","San Bernardino County (Southwest)--Fontana City (West)","0604200",86039,0.489 
"06","04300","07104","CA","San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City","0604300",11393,0.055 
"06","04300","07106","CA","San Bernardino County (Southwest)--Colton, Loma Linda & Grand Terrace Cities","0604300",3563,0.017 
"06","04300","07107","CA","San Bernardino County (Southwest)--San Bernardino City (East)","0604300",37961,0.184 
"06","04300","07108","CA","San Bernardino County (Southwest)--San Bernardino City (West)","0604300",153447,0.742 
"06","04300","07109","CA","San Bernardino County (Southwest)--Rialto City","0604300",371,0.002 
"06","04401","07112","CA","San Bernardino County (Southwest)--Upland & Montclair Cities","0604401",5854,0.036 
"06","04401","07113","CA","San Bernardino County (Southwest)--Ontario City","0604401",5241,0.032 
"06","04401","07114","CA","San Bernardino County (Southwest)--Chino & Chino Hills Cities","0604401",153339,0.933 
"06","04402","07111","CA","San Bernardino County (Southwest)--Rancho Cucamonga City","0604402",43,0 
"06","04402","07112","CA","San Bernardino County (Southwest)--Upland & Montclair Cities","0604402",115115,1 
"06","04403","07106","CA","San Bernardino County (Southwest)--Colton, Loma Linda & Grand Terrace Cities","0604403",76042,0.337 
"06","04403","07108","CA","San Bernardino County (Southwest)--San Bernardino City (West)","0604403",1224,0.005 
"06","04403","07109","CA","San Bernardino County (Southwest)--Rialto City","0604403",93244,0.414 
"06","04403","07110","CA","San Bernardino County (Southwest)--Fontana City (East)","0604403",25859,0.115 
"06","04403","07115","CA","San Bernardino County (Southwest)--Fontana City (West)","0604403",28960,0.129 
"06","04404","07105","CA","San Bernardino County (Southwest)--Redlands & Yucaipa Cities","0604404",137401,0.625 
"06","04404","07106","CA","San Bernardino County (Southwest)--Colton, Loma Linda & Grand Terrace Cities","0604404",23056,0.105 
"06","04404","07107","CA","San Bernardino County (Southwest)--San Bernardino City (East)","0604404",59247,0.27 
"06","04405","07101","CA","San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities","0604405",139447,0.799 
"06","04405","07103","CA","San Bernardino County (West Central)--Hesperia City & Apple Valley Town","0604405",5565,0.032 
